"","Human","CLUMP","FEATURE","MAXIMA","MEDIAL","SHAPE","SHAPE.angularity","SHAPE.angularity.amplitude","SHAPE.angularity.count","SHAPE.angularity.max","SHAPE.angularity.mean","SHAPE.angularity.median","SHAPE.angularity.mid","SHAPE.angularity.min","SHAPE.angularity.stdev","SHAPE.angularity.variation","SHAPE.area","SHAPE.aspectRatio","SHAPE.circularity","SHAPE.curvature","SHAPE.feret","SHAPE.feret.max","SHAPE.feret.min","SHAPE.length","SHAPE.morphology","SHAPE.orientation","SHAPE.perimeter","SHAPE.pole","SHAPE.roundness","SHAPE.sinuosity","SHAPE.solidity","SHAPE.width","SHAPE.width.amplitude","SHAPE.width.count","SHAPE.width.max","SHAPE.width.mean","SHAPE.width.median","SHAPE.width.mid","SHAPE.width.min","SHAPE.width.stdev","SHAPE.width.variation","EXPERIMENT"
"52","9",1,1,4,1,1,0.036880042,0.25989717,171,0.14379413,0.036880042,0.031775355,0.050192308,0,0.026392441,0.71562934,7.4167886,11.217204,0.122860625,0.02071398,13.35121,13.35121,1.190244,13.457798,1,92.68687,27.5427,2,0.052976687,1.0071687,0.5998582,0.55782014,0.1907388,179,0.6951942,0.55782014,0.5437417,0.52931774,0.5044554,0.042698964,0.07654612,"A2"
"53","9",1,0,3,1,1,0.049134523,0.31850976,131,0.23435478,0.049134523,0.035028167,0,0,0.04729646,0.96259123,5.580889,5.292504,0.14823076,0.0906134,9.995807,9.995807,1.8886726,10.564969,1,28.89752,21.751411,2,0.071117714,1.068716,0.43041238,0.5350935,0.25084642,139,0.6896931,0.5350935,0.5315277,0.54247975,0.43884668,0.06661969,0.12450102,"A2"
"54","9",1,0,2,1,1,0.04140579,0.27478132,108,0.17212923,0.04140579,0.036135066,0,0,0.035592735,0.8596077,5.1627192,8.692299,0.1875617,0.005372384,8.960539,8.960539,1.0308595,8.996634,1,57.842186,18.59825,2,0.08186916,1.0081378,0.7629629,0.58540493,0.1486898,116,0.66048026,0.58540493,0.58525383,0.61979157,0.51179045,0.04249955,0.072598554,"A2"
"55","9",1,0,2,1,1,0.038775824,0.26706702,116,0.14493874,0.038775824,0.03248878,0.03671224,0,0.033695314,0.86897737,5.7841926,8.812064,0.18752241,0.012899093,9.488877,9.488877,1.0768052,9.52668,1,69.49544,19.687914,2,0.08179433,1.0085518,0.76154864,0.6196225,0.24906325,124,0.74303246,0.6196225,0.6084808,0.6383738,0.4939692,0.050176013,0.08097835,"A2"
"56","0",1,0,1,1,1,0.088483736,0.18118899,10,0.13981836,0.088483736,0.08367933,0.11837676,0.041370634,0.036607973,0.41372544,0.88575625,2.8465698,0.63889664,0.15227392,1.8791862,1.8791862,0.6601581,1.8258651,1,55.909794,4.173945,2,0.31936312,1.0045874,0.9811253,0.5374291,0.20018804,18,0.6128953,0.5374291,0.5622569,0.60560405,0.41270727,0.071273394,0.13261917,"A2"
"57","9",1,0,2,1,1,0.050628442,0.32493025,104,0.17649044,0.050628442,0.041983966,0.034435913,0,0.04010676,0.7921784,5.3086953,7.24114,0.20714825,0.040663425,8.594913,8.594913,1.1869557,8.648746,1,33.588314,17.945608,2,0.09149871,1.0114585,0.68916696,0.6293923,0.31272715,112,0.82396674,0.6293923,0.603517,0.5666737,0.5112396,0.089359514,0.14197744,"A2"
"58","9",1,1,2,1,1,0.06697854,0.54527295,101,0.35415033,0.06697854,0.045729596,0.1027637,0,0.072045736,1.075654,4.5482235,5.830584,0.18897195,0.093203396,8.25937,8.25937,1.4165596,8.416055,1,118.58232,17.391104,2,0.08489031,1.029029,0.59362024,0.5521177,0.20007834,109,0.65499854,0.5521177,0.5479392,0.50969726,0.4549202,0.04900579,0.08875968,"A2"
"59","9",1,0,3,1,1,0.033080842,0.19637524,124,0.12574755,0.033080842,0.031439982,0.048412856,0,0.025445282,0.7691848,5.9396625,9.327868,0.17233472,0.026962154,10.067505,10.067505,1.0792931,10.085643,1,41.015465,20.81131,2,0.074615344,1.0046805,0.7106244,0.5989739,0.27312827,132,0.7750941,0.5989739,0.58099294,0.61452293,0.5019658,0.071255274,0.118962236,"A2"
"60","9",1,1,2,1,1,0.05628827,0.31084108,104,0.18672378,0.05628827,0.040114466,0.022080053,0,0.045915976,0.8157291,5.1256366,7.753801,0.19881745,0.002376228,8.582518,8.582518,1.1068788,8.628531,1,131.78172,17.999134,2,0.088598944,1.0111574,0.6778264,0.6060971,0.3717852,112,0.83001095,0.6060971,0.5820553,0.5093444,0.45822576,0.09868116,0.16281411,"A2"
"61","0",1,0,0,1,1,0.16042437,0.43927008,15,0.23953483,0.16042437,0.16111185,0.1480168,0.037059437,0.05413711,0.3374619,1.154674,2.9854395,0.6019578,0.2434739,2.1917257,2.1917257,0.73413837,2.1671066,1,167.53972,4.9096622,2,0.30605334,1.0186818,0.94412744,0.58281213,0.17238244,23,0.65260434,0.58281213,0.5833381,0.6049487,0.4802219,0.04346763,0.07458258,"A2"
"62","0",1,1,1,1,1,0.04857239,0.32784176,78,0.17187047,0.04857239,0.03906156,0,0,0.04288119,0.88283056,3.4785974,6.1709356,0.23122445,0.07095914,6.5001116,6.5001116,1.0533429,6.553405,1,86.61424,13.749602,2,0.10482689,1.013159,0.69038266,0.5425223,0.3588254,84,0.7965768,0.5425223,0.50625163,0.46900696,0.4377514,0.10375239,0.19124079,"A2"
"63","9",1,0,2,1,1,0.08693259,0.6135139,59,0.32657567,0.08693259,0.065010376,0.013519812,0,0.07617565,0.8762611,3.2792294,5.005043,0.3116375,0.0721496,5.3395114,5.3395114,1.0668262,5.406802,1,20.268133,11.499156,2,0.14644647,1.0244598,0.75671273,0.6285366,0.24346,67,0.7069431,0.6285366,0.64328295,0.70566726,0.4634831,0.06157331,0.09796297,"A2"
"64","0",1,0,1,1,1,0.03173322,0.17236897,27,0.0878042,0.03173322,0.020874804,0.015282684,0,0.028215177,0.88913697,1.849572,4.0793033,0.4990075,0.011299059,3.1584864,3.1584864,0.7742711,3.1002498,1,28.51746,6.824754,2,0.2360605,1.0030363,0.9800288,0.6391563,0.29192385,35,0.72598565,0.6391563,0.67405415,0.6928671,0.4340618,0.09694782,0.15168093,"A2"
"65","9",1,1,2,1,1,0.04100083,0.32926238,193,0.17671214,0.04100083,0.0350772,0.020130413,0,0.036119215,0.88093865,8.648863,9.187734,0.115065634,0.023642823,14.858368,14.858368,1.6171962,15.060441,1,72.0456,30.73347,2,0.049880054,1.0176445,0.5269225,0.5815145,0.32011187,201,0.7642376,0.5815145,0.56678987,0.550796,0.4441257,0.05652417,0.09720165,"A2"
"66","0",1,0,0,1,1,0.05865354,0.1977989,19,0.1474711,0.05865354,0.04393651,0.040759195,0,0.042863987,0.7307997,1.191665,4.153769,0.49720353,0.083050475,2.5468102,2.5468102,0.6131323,2.495552,1,64.9249,5.4880104,2,0.2339221,1.005484,0.9791972,0.5126508,0.14076248,27,0.54529077,0.5126508,0.53179824,0.53179824,0.4045283,0.040439706,0.07888353,"A2"
"67","0",1,0,0,1,1,0.09008658,0.0698834,7,0.12393624,0.09008658,0.09260074,0.11697073,0.054052845,0.026066314,0.28934738,0.83382475,2.6410809,0.7058561,0.17405894,1.7129297,1.7129297,0.6485715,1.6491454,1,12.660765,3.852869,2,0.361831,1.0031859,0.9984454,0.57115984,0.14433092,15,0.62425,0.57115984,0.57694227,0.6058613,0.47991908,0.044838145,0.078503676,"A2"
"68","0",1,0,1,1,1,0.07728966,0.2021511,23,0.15463533,0.07728966,0.086993,0.14429232,0,0.047233716,0.6111259,1.4258436,3.6505375,0.47645542,0.21214709,2.8141696,2.8141696,0.7708918,2.8005502,1,166.3509,6.1323895,2,0.2292353,1.0128199,0.90446776,0.54355323,0.19559824,31,0.60380906,0.54355323,0.56799704,0.5792566,0.4082108,0.061349683,0.11286785,"A2"
"69","0",1,0,1,1,1,0.057166956,0.4059055,61,0.21683608,0.057166956,0.03895712,0,0,0.05428372,0.94956464,2.5907316,5.802952,0.26122305,0.06767752,5.2685266,5.2685266,0.9079046,5.308885,1,177.40948,11.163757,2,0.11883768,1.0136298,0.7490616,0.5006498,0.20850804,67,0.61895955,0.5006498,0.50189996,0.46231467,0.4104515,0.04350505,0.08689717,"A2"
"70","0",1,0,0,1,1,0.023264885,0.09198759,15,0.06273439,0.023264885,0.022073567,0.021174202,0,0.016302403,0.70073,1.0707622,3.6180062,0.5499702,0.06855604,2.219977,2.219977,0.6135912,2.214681,1,173.07034,4.946316,2,0.27663442,1.0033355,0.9903933,0.5227882,0.09878248,23,0.555066,0.5227882,0.5340557,0.555049,0.4562835,0.03248451,0.06213703,"A2"
"71","0",1,0,1,1,1,0.035114214,0.23766826,82,0.15567218,0.035114214,0.027714236,0.062074345,0,0.036368016,1.0357064,4.713755,6.334931,0.25356314,0.05571628,7.2669883,7.2669883,1.1471298,7.2955875,1,173.8765,15.284294,2,0.11364968,1.0089506,0.77094173,0.6635392,0.44639647,92,0.89998585,0.6635392,0.65934414,0.6575374,0.45358938,0.14688437,0.22136502,"A2"
"72","0",1,0,2,1,1,0.03557323,0.19479622,83,0.11553751,0.03557323,0.029485853,0.017639227,0,0.03143345,0.8836265,3.7906733,7.186588,0.21673857,0.05619733,7.0919414,7.0919414,0.9868301,7.104796,1,132.40276,14.82501,2,0.09596131,1.0085082,0.74879783,0.5440146,0.31269136,91,0.7162798,0.5440146,0.54432625,0.54915833,0.40358844,0.08580714,0.15772948,"A2"
"73","0",1,0,0,1,1,0.039239682,0.16587333,23,0.08522029,0.039239682,0.03225146,0.014363511,0,0.026765078,0.68209213,1.1304833,4.4628863,0.47738522,0.01507498,2.501548,2.501548,0.56052244,2.4773738,1,134.78581,5.4550977,2,0.23001522,1.0012305,0.97590363,0.48284486,0.098808795,29,0.5157,0.48284486,0.49057236,0.4984161,0.4168912,0.027471134,0.05689433,"A2"
"74","9",1,0,2,1,1,0.030270461,0.23642565,126,0.16501771,0.030270461,0.02551274,0.01119737,0,0.029266903,0.96684694,5.6813946,9.530599,0.1626562,0.019313999,10.146632,10.146632,1.0646374,10.1871,1,133.36555,20.95063,2,0.07026212,1.0058713,0.7273444,0.56800616,0.3436568,134,0.76684153,0.56800616,0.56819355,0.56891465,0.42318472,0.08831909,0.15548968,"A2"
"75","9",1,1,2,1,1,0.049336284,0.3397941,104,0.18513614,0.049336284,0.033314243,0.03364131,0,0.051998593,1.0539625,5.501146,7.531059,0.20906109,0.00012,8.59038,8.59038,1.1406603,8.67747,1,131.74556,18.184229,2,0.09491581,1.010463,0.69858044,0.64543647,0.38015997,112,0.88843626,0.64543647,0.6262125,0.56106037,0.5082763,0.10014779,0.1551629,"A2"
"76","9",1,1,2,1,1,0.07243224,0.33736426,131,0.1981989,0.07243224,0.06664101,0.098115176,0,0.045448042,0.62745595,7.155021,7.042298,0.17734347,0.0392238,10.651024,10.651024,1.5124359,10.869987,1,53.106163,22.5166,2,0.08030421,1.0220692,0.5929966,0.66876256,0.24908179,141,0.8089141,0.66876256,0.66793704,0.6011174,0.55983233,0.056953892,0.085163094,"A2"
"77","9",1,0,2,1,1,0.027612481,0.14921047,75,0.07698078,0.027612481,0.025458729,0.036515877,0,0.01934175,0.7004713,4.049032,7.7180514,0.26438683,0.012015475,6.6525187,6.6525187,0.86194277,6.6273193,1,49.213284,13.872688,2,0.11649014,1.0019228,0.876238,0.6299766,0.21004206,83,0.7204453,0.6299766,0.6180744,0.6176956,0.5104032,0.067592025,0.10729291,"A2"
"78","9",1,0,2,1,1,0.05066309,0.4866097,113,0.28707585,0.05066309,0.025345832,0.011325479,0,0.068120055,1.3445697,5.5193424,5.215469,0.18480632,0.09789543,9.058814,9.058814,1.7369128,9.347909,1,61.495827,19.372702,2,0.08563567,1.040294,0.5328508,0.60159665,0.27877396,121,0.79792273,0.60159665,0.5971988,0.592324,0.51914877,0.05809815,0.09657326,"A2"
"79","9",1,0,2,1,1,0.047177844,0.26769432,160,0.15696388,0.047177844,0.042889684,0.056610808,0,0.034170702,0.72429556,7.784467,10.233678,0.14157452,0.007034652,12.654482,12.654482,1.2365527,12.697084,1,37.76889,26.286142,2,0.061894253,1.0084904,0.6680658,0.6182435,0.4902045,168,1.0059917,0.6182435,0.5912532,0.5933256,0.5157872,0.109320834,0.17682487,"A2"
"80","9",1,0,2,1,1,0.07728255,0.4601376,75,0.35836685,0.07728255,0.055550657,0.023394035,0,0.08701719,1.1259618,4.3153434,3.5984983,0.26594102,0.19874075,6.3587613,6.3587613,1.7670597,6.813942,1,66.52789,14.279729,2,0.13588779,1.0784918,0.5777638,0.65382135,0.16892427,85,0.72496176,0.65382135,0.6560673,0.6730965,0.5560375,0.038909025,0.05951018,"A2"
"81","9",1,0,2,1,1,0.09490047,0.5288096,96,0.38115218,0.09490047,0.07452467,0.027490152,0,0.09005251,0.94891536,5.493539,3.9148157,0.22428878,0.15519191,7.876049,7.876049,2.011857,8.324074,1,175.28136,17.543945,2,0.11275751,1.0752488,0.5278003,0.6708138,0.41727602,106,0.9462441,0.6708138,0.657266,0.57010704,0.5289681,0.11239417,0.16754897,"A2"
"82","9",1,0,2,1,1,0.06838531,0.4590089,113,0.36446586,0.06838531,0.03662386,0,0,0.091056414,1.3315201,5.851825,4.032023,0.19557029,0.1221038,8.518442,8.518442,2.112697,9.336475,1,86.846214,19.390953,2,0.10267889,1.1120133,0.49159682,0.6381928,0.213566,121,0.75701296,0.6381928,0.63174176,0.6136007,0.54344696,0.04268249,0.066880256,"A2"
"83","9",1,0,2,1,1,0.07844236,0.23357293,67,0.19641738,0.07844236,0.06523733,0.06032425,0,0.052264165,0.6662748,3.0120256,3.82474,0.24438807,0.24566562,5.5582404,5.5582404,1.4532336,5.977761,1,103.376564,12.444982,2,0.12413497,1.0958136,0.5184068,0.52064985,0.18636808,75,0.5891603,0.52064985,0.5253182,0.5464205,0.40279225,0.041371092,0.07946049,"A2"
"84","9",1,1,2,1,1,0.06496202,0.69029784,147,0.48004922,0.06496202,0.03171803,0.053593595,0,0.09631931,1.4827019,6.8770256,4.2661757,0.14746283,0.13187674,10.557979,10.557979,2.4748108,11.785661,1,99.21235,24.208282,2,0.07855055,1.1351104,0.35499707,0.59205616,0.1313206,155,0.67582244,0.59205616,0.589369,0.59930575,0.54450184,0.029349156,0.049571574,"A2"
"85","9",1,0,2,1,1,0.04345629,0.36183175,145,0.21766323,0.04345629,0.029991867,0.017065343,0,0.043359738,0.9977782,6.8121114,6.1988993,0.15051147,0.065074965,11.275347,11.275347,1.8189272,11.621913,1,132.34872,23.848495,2,0.06822319,1.0347068,0.4974049,0.5962733,0.23156208,153,0.7274394,0.5962733,0.59055096,0.55135274,0.49587733,0.062381886,0.104619615,"A2"
"86","9",1,1,2,1,1,0.06704633,0.36659044,116,0.22662501,0.06704633,0.053349324,0.072003655,0,0.052401382,0.7815697,5.3739343,6.1828914,0.17591892,0.077892765,9.25476,9.25476,1.4968337,9.44224,1,49.158875,19.592724,2,0.079886265,1.0266496,0.52695733,0.57901955,0.34165812,124,0.77126807,0.57901955,0.5834364,0.57784116,0.42960995,0.10195103,0.1760753,"A2"
"87","9",1,0,4,1,1,0.039869145,0.29334715,198,0.18187581,0.039869145,0.029891448,0.072812006,0,0.037088696,0.93026066,9.529588,7.6703277,0.11999283,0.038809523,15.091755,15.091755,1.9675502,15.450978,1,132.91776,31.591072,2,0.053272706,1.0283017,0.47183654,0.62567776,0.59680146,206,1.0186994,0.62567776,0.5904617,0.57856476,0.42189795,0.1251882,0.20008415,"A2"
"88","0",1,1,4,1,1,0.06694481,0.5616359,251,0.31662548,0.06694481,0.048714485,0.017584234,0,0.062798895,0.9380697,13.48133,12.670519,0.10754472,0.000248,19.027493,19.027493,1.5017138,19.30887,1,170.6909,39.6896,2,0.047411066,1.0166117,0.5802339,0.70539963,0.6115667,259,1.0850043,0.70539963,0.6491094,0.62458676,0.4734376,0.15918612,0.225668,"A2"
"89","0",1,0,0,1,1,0.8434582,0.5582644,4,1.0882266,0.8434582,0.877822,0.77840334,0.5299622,0.24516739,0.2906693,1.1397337,1.3276513,0.89578,1.333957,1.4838783,1.4838783,1.1176717,1.5271623,1,37.027813,3.9985812,2,0.65904784,1.2038785,0.9877637,0.8904699,0.5250555,16,1.0798441,0.8904699,0.95237845,1.0039904,0.5547886,0.17321992,0.1945264,"A2"
"90","9",1,0,2,1,1,0.080462776,0.7598478,167,0.4254388,0.080462776,0.050757788,0.020303076,0,0.083993025,1.0438743,7.9271774,3.2439141,0.13545175,0.13065347,11.577354,11.577354,3.5689461,13.160982,1,6.33156,27.118889,2,0.07530261,1.1494999,0.31547472,0.6103054,0.30288595,175,0.8173199,0.6103054,0.57953525,0.67936605,0.514434,0.07767346,0.12726982,"A2"
"91","0",1,0,0,1,1,0.047178026,0.12865427,9,0.08753562,0.047178026,0.049518228,0.0581166,0,0.02348517,0.49779892,0.98815864,2.743176,0.6758461,0.11799296,1.8471323,1.8471323,0.6733554,1.806766,1,159.28108,4.2864165,2,0.3687574,1.004495,0.99298763,0.5964547,0.08467317,17,0.62330276,0.5964547,0.59859484,0.6222547,0.5386296,0.0242669,0.040685236,"A2"
"92","9",1,1,2,1,1,0.044347193,0.26039505,101,0.15615879,0.044347193,0.0355082,0.03864686,0,0.036558926,0.8243797,4.2505913,6.315353,0.17563374,0.072056554,8.244266,8.244266,1.3054323,8.410164,1,37.12536,17.439163,2,0.07962611,1.02556,0.55141056,0.5132257,0.24062005,109,0.6504454,0.5132257,0.5104797,0.48515102,0.40982535,0.055849772,0.10882108,"A2"
"93","9",1,1,2,1,1,0.0704766,0.60419196,70,0.3530741,0.0704766,0.0477993,0.12422984,0,0.07847768,1.1135283,3.754321,5.879303,0.277845,0.025322948,6.14233,6.14233,1.0447377,6.2201133,1,59.874355,13.030748,2,0.1266996,1.0236483,0.7628438,0.6276818,0.2582584,78,0.76034343,0.6276818,0.6283625,0.55710405,0.50208503,0.063544594,0.101236954,"A2"
"94","9",1,0,2,1,1,0.037219077,0.24438208,116,0.15804179,0.037219077,0.030770855,0.024143154,0,0.033454806,0.89886177,4.5199857,11.038639,0.15684779,0.001608747,9.220186,9.220186,0.8352647,9.244681,1,57.815243,19.029802,2,0.06769676,1.0052975,0.7666391,0.49673516,0.18561944,122,0.6093345,0.49673516,0.48807472,0.49549368,0.42371508,0.053425055,0.107552394,"A2"
"95","0",1,0,0,1,1,0.10644595,0.3488179,23,0.22959632,0.10644595,0.09371667,0.025066545,0.025066545,0.062246557,0.58477145,1.3719647,3.9947789,0.47508898,0.006283154,2.7591946,2.7591946,0.6907002,2.7553728,1,44.635048,6.024055,2,0.22945018,1.0062438,0.92839885,0.5322923,0.1605784,31,0.6104639,0.5322923,0.5337701,0.54505783,0.44988552,0.03987736,0.07491628,"A2"
"96","0",1,0,1,1,1,0.048163388,0.23464254,71,0.18616039,0.048163388,0.030633781,0.019270748,0,0.047419563,0.9845562,3.6920035,4.9205313,0.2607814,0.13146651,6.2212963,6.2212963,1.2643546,6.32846,1,72.204346,13.338214,2,0.121453606,1.0309489,0.6486656,0.5977669,0.3023247,79,0.78077304,0.5977669,0.59936637,0.59936637,0.47844833,0.0860836,0.14400865,"A2"
"97","9",1,1,2,1,1,0.06518461,0.41047898,137,0.24446589,0.06518461,0.053705275,0,0,0.050842304,0.77997404,6.9292817,9.876853,0.16631755,0.008082468,10.938945,10.938945,1.1075333,11.03563,1,114.81559,22.881264,2,0.07373056,1.013503,0.6734063,0.6366721,0.40528363,145,0.935221,0.6366721,0.6041005,0.53475887,0.5299374,0.1075067,0.16885726,"B2"
"98","9",1,1,3,1,1,0.04374991,0.34475908,144,0.18621866,0.04374991,0.041181818,0.041958828,0,0.035506353,0.8115755,7.6614347,6.434186,0.16739616,0.06329083,11.36549,11.36549,1.7664223,11.559043,1,175.17499,23.982101,2,0.07551686,1.0200967,0.5452372,0.67235905,0.36541867,152,0.88381577,0.67235905,0.633375,0.58996624,0.5183971,0.09655252,0.14360262,"B2"
"99","9",1,1,2,1,1,0.0485399,0.2939789,153,0.17873934,0.0485399,0.03926501,0.015578595,0,0.03923094,0.80822045,7.058786,9.9280615,0.14100309,0.026131107,12.08649,12.08649,1.2174069,12.142246,1,110.37954,25.081621,2,0.061523315,1.0078896,0.63201636,0.5873427,0.41885668,161,0.85662603,0.5873427,0.5696003,0.5332813,0.43776935,0.10348486,0.17619161,"B2"
"100","9",1,0,2,1,1,0.06263943,0.34970653,90,0.23014586,0.06263943,0.049293656,0.052655924,0,0.054147862,0.86443734,5.205157,4.988079,0.24068801,0.10662522,7.507066,7.507066,1.5050013,7.6564474,1,89.074265,16.485214,2,0.11759896,1.0346155,0.58634055,0.6859569,0.48248893,98,1.0105677,0.6859569,0.6166576,0.5840773,0.52807873,0.14842798,0.21638092,"B2"
"101","9",1,1,2,1,1,0.08767765,0.54496366,102,0.37473992,0.08767765,0.05631512,0,0,0.09685569,1.1046793,5.3555956,5.983887,0.2121905,0.10473454,8.091675,8.091675,1.3522439,8.53386,1,3.8704505,17.80926,2,0.104145624,1.0842636,0.58144116,0.6405772,0.20192778,110,0.75064504,0.6405772,0.6380805,0.5754348,0.54871726,0.052538767,0.08201786,"B2"
"102","9",1,1,2,1,1,0.05341734,0.29403883,128,0.21755771,0.05341734,0.034613434,0.16548783,0,0.05585008,1.0455421,6.47691,3.6076686,0.17554188,0.16232389,9.389296,9.389296,2.602594,10.389521,1,72.68154,21.5327,2,0.09354314,1.1244813,0.38881597,0.6336754,0.36605158,136,0.8073247,0.6336754,0.63226014,0.57726735,0.44127312,0.09033448,0.1425564,"B2"
"103","9",1,1,4,1,1,0.043491017,0.36965305,164,0.23181543,0.043491017,0.032996926,0.012806221,0,0.043196045,0.99321765,8.067641,10.412714,0.1420268,0.004939591,12.940365,12.940365,1.2427466,12.934821,1,148.07187,26.71733,2,0.061342806,1.0062553,0.6637929,0.6319831,0.6574345,172,1.1252681,0.6319831,0.5689253,0.567737,0.46783358,0.17449717,0.2761105,"B2"
"104","9",1,1,3,1,1,0.06557971,0.4129048,162,0.28779802,0.06557971,0.046580248,0.019441072,0,0.06179615,0.9423059,7.866726,7.788893,0.13967377,0.0428576,12.496941,12.496941,1.6044565,12.814023,1,135.55441,26.603851,2,0.06413524,1.0375973,0.51066506,0.6171433,0.65158266,170,1.1111759,0.6171433,0.56536955,0.4789128,0.45959324,0.1567275,0.2539564,"B2"
"105","9",1,1,3,1,1,0.050075307,0.30896917,194,0.16711453,0.050075307,0.042548966,0.024298985,0,0.03895159,0.7778602,9.428241,5.9958754,0.12317725,0.059841905,14.640423,14.640423,2.441749,15.164519,1,15.868984,31.013802,2,0.05600587,1.0393299,0.4029128,0.63012624,0.28216124,202,0.8020934,0.63012624,0.6261396,0.6258913,0.51993215,0.06509409,0.10330326,"B2"
"106","9",1,0,2,1,1,0.059219424,0.366094,95,0.219844,0.059219424,0.04753367,0.1511899,0,0.04828078,0.8152862,5.60795,5.2203617,0.23622681,0.09523306,7.939095,7.939095,1.520794,8.052901,1,171.53554,17.271992,2,0.11328496,1.0236412,0.6065063,0.7040967,0.6380608,103,1.1543826,0.7040967,0.6409467,0.6382491,0.5163218,0.18566084,0.26368657,"B2"
"107","9",1,1,3,1,1,0.037713204,0.28359482,157,0.14357711,0.037713204,0.029720359,0.033007395,0,0.031396445,0.8325054,7.9861684,4.337161,0.15121494,0.11045725,11.673841,11.673841,2.6915858,12.527311,1,78.92082,25.761835,2,0.074614115,1.0831169,0.3712403,0.6477724,0.23888499,165,0.7611316,0.6477724,0.63958967,0.6349253,0.5222466,0.064861186,0.100129604,"B2"
"108","0",1,1,0,1,1,0.33974332,0.15338336,7,0.4156032,0.33974332,0.35285163,0.31953433,0.26221982,0.057186574,0.16832288,1.0779027,2.072138,0.7120207,0.8879777,1.7429835,1.7429835,0.84115213,1.7973814,1,176.5232,4.3616257,2,0.4517552,1.1108038,0.92558527,0.6619855,0.13096756,15,0.7199882,0.6619855,0.67142504,0.65947753,0.58902067,0.044495557,0.0672153,"B2"
"109","9",1,1,2,1,1,0.11567642,0.6135148,104,0.43193176,0.11567642,0.087345265,0.1519028,0,0.11221684,0.9700926,5.1698594,2.343509,0.19379795,0.2970971,7.003519,7.003519,2.9884756,8.701706,1,1.7765431,18.309216,2,0.13420115,1.3415745,0.36916667,0.60146725,0.30676648,112,0.7347036,0.60146725,0.611436,0.5736496,0.42793712,0.072858356,0.12113437,"B2"
"110","9",1,1,3,1,1,0.0441269,0.2678909,157,0.15778702,0.0441269,0.045195922,0.032270707,0,0.030833624,0.6987489,7.729108,9.4781,0.14714658,0.005123835,12.382556,12.382556,1.3064386,12.42525,1,150.97949,25.6918,2,0.06418283,1.010106,0.6559627,0.63056445,0.6886196,165,1.1259749,0.63056445,0.56422055,0.531521,0.43735528,0.17549537,0.2783147,"B2"
"111","9",1,1,3,1,1,0.067230076,0.6478703,202,0.44202146,0.067230076,0.045316,0.06788405,0,0.07163595,1.0655342,9.396676,10.577404,0.11396363,0.002250331,15.527802,15.527802,1.4680164,15.653245,1,113.36567,32.189106,2,0.04962087,1.0109307,0.58037806,0.60597765,0.45770285,210,0.92216647,0.60597765,0.5703549,0.52116334,0.46446362,0.1056569,0.17435774,"B2"
"112","9",1,0,4,1,1,0.06386604,0.42632252,172,0.21922153,0.06386604,0.052388147,0.021694029,0,0.049695335,0.7781183,8.498749,6.8024244,0.13770354,0.055356298,13.056228,13.056228,1.9193491,13.549771,1,2.2320945,27.849016,2,0.06347895,1.0447768,0.44121018,0.636309,0.3228091,180,0.7800461,0.636309,0.64431065,0.59004426,0.457237,0.08811789,0.13848285,"B2"
"113","9",1,0,2,1,1,0.057473484,0.44634178,99,0.2454686,0.057473484,0.037348904,0.08077383,0,0.057165667,0.99464417,5.3356347,8.106269,0.2200403,0.013861123,8.295132,8.295132,1.0232983,8.32881,1,50.34926,17.456085,2,0.09873012,1.0109584,0.7551217,0.654065,0.3062855,107,0.83055377,0.654065,0.6494974,0.6541503,0.52426827,0.08304421,0.12696628,"B2"
"114","9",1,1,3,1,1,0.06098946,0.41718873,100,0.2171713,0.06098946,0.048610404,0.06627092,0,0.052989047,0.868823,4.711908,6.981014,0.19622907,0.047443185,8.273504,8.273504,1.1851437,8.352006,1,127.9357,17.370872,2,0.08764515,1.0164189,0.6538645,0.5733102,0.16294429,108,0.6624117,0.5733102,0.56307125,0.5241489,0.4994674,0.046722356,0.08149577,"A3"
"115","9",1,1,3,1,1,0.057966948,0.33350572,80,0.23973407,0.057966948,0.048090078,0.2216157,0,0.056354705,0.97218686,4.2638335,3.7865758,0.2538137,0.19155103,6.561341,6.561341,1.7327901,6.9405828,1,139.88681,14.529394,2,0.12610292,1.0644389,0.5642416,0.63195574,0.17030793,88,0.70764965,0.63195574,0.63029903,0.6304941,0.5373417,0.04435541,0.07018753,"A3"
"116","9",1,1,4,1,1,0.093695246,0.41921368,97,0.36516294,0.093695246,0.046475865,0.27664346,0,0.10567304,1.1278378,4.976273,2.062028,0.21420577,0.3316543,6.209181,6.209181,3.0112011,8.169664,1,113.815506,17.08604,2,0.1643409,1.3706536,0.39227974,0.62096095,0.21808997,105,0.6918727,0.62096095,0.62769514,0.48184615,0.47378275,0.04512947,0.07267682,"A3"
"117","9",1,1,2,1,1,0.058073927,0.49464315,106,0.3996825,0.058073927,0.03325042,0.06404706,0,0.08205664,1.4129688,5.118212,5.1410336,0.19160903,0.09886672,8.465851,8.465851,1.6467216,8.831947,1,101.34942,18.321291,2,0.09092581,1.0557529,0.54067737,0.5903455,0.18268955,114,0.6878114,0.5903455,0.59791064,0.5466862,0.5051218,0.04032376,0.06830536,"A3"
